subcategory	sample_rate	copyright	bit_depth	description	manufacturer	publisher	filename	length	channels	designer	library	category	originator
SYNTHETIC	96000	2023 @ Rescopic Sound	24	Impact, Small, Dense, Energy, Grit, Springy	Rescopic Sound	www.rescopicsound.com	DSGNSynth_Hit Small Tight 28_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	DESIGNED	Logic Pro X
SYNTHETIC	96000	2023 @ Rescopic Sound	24	Impact, Small, Tense, Energy, Alien Weapon Effect, Slight Rattle	Rescopic Sound	www.rescopicsound.com	DSGNSynth_Hit Small Tight 29_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	DESIGNED	Logic Pro X
SYNTHETIC	96000	2023 @ Rescopic Sound	24	Impact, Small, Tense, Energy, Alien Weapon Effect, Granular Gesture	Rescopic Sound	www.rescopicsound.com	DSGNSynth_Hit Small Tight 30_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	DESIGNED	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Resonant, Otherworldly Object, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 01_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Energy, Alien Being, Fast	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 02_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Gritty, Resonant, Granular Artifacts, Fast Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 03_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Energy, Granular Artifacts, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 04_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Angry, Low Rumble, Biomechanical Malfunction, Fast Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 05_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Gritty, Energy, Granular Artifacts, Indolent	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 06_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Dense, Resonant, Alien Being, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 07_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Otherworldly, Sinister Morphing Alien Effect, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 08_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Intense, Resonant, Low Hum And Buzz, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 09_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Dense, Energy, Sinister Morphing Alien Effect, Morphing Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 10_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Gritty, Resonating Pulse, Mutant, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 11_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Low Tension, Alien Being, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 12_RSCPC_PX.wav	00:36	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Strong, Energy, Alien Being, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 13_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Low Tension, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 14_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Resonant, Alien Being, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 15_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Gritty, Energy, Grainy Noise Texture, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 16_RSCPC_PX.wav	00:39	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Tense, Resonant, Sinister Morphing Alien Effect, Indolent	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 17_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Heavy, Resonant, Low Hum And Buzz, Grinding	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 18_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Dense, Resonating Pulse, Flanging, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 19_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Constant Motion, Strong, Resonant, Low Hum And Buzz, Morphing Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Movement 20_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Flanging, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 01_RSCPC_PX.wav	00:35	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Energy, Mushy, Constant Motion	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 02_RSCPC_PX.wav	00:35	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Energy, Mushy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 03_RSCPC_PX.wav	00:27	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Grainy Noise Texture, Fast Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 04_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Strong, Resonant, Grainy Noise Texture, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 05_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Intense, Energy, Granular Artifacts, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 06_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Biomechanical Malfunction, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 07_RSCPC_PX.wav	00:25	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Intense, Energy, Alien And Extraterrestrial Object, Fast Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 08_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Energy, Mushy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 09_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Strong, Energy, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Fast 10_RSCPC_PX.wav	00:29	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Energy, Bubbling, Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 01_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Low Tension, Grit, Liquidy Movement	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 02_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Resonating Pulse, Granular Artifacts, Shape Shifting	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 03_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Strong, Low Tension, Granular Artifacts, Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 04_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Heavy, Resonating Pulse, Granular Artifacts, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 05_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Heavy, Low Tension, Biomechanical Malfunction, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 06_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Low Tension, Granular Artifacts, Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 07_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Energy, Mushy, Liquidy Movement With Particles	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 08_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Gritty, Resonant, Alien Being, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 09_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Low Tension, Mushy, Shape Shifting	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Large Slow 10_RSCPC_PX.wav	00:24	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 01_RSCPC_PX.wav	00:19	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Otherworldly, Granular Artifacts, Shape Shifting	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 02_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Energy, Mushy, Liquidy Movement	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 03_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Gritty, Resonant, Grainy Noise Texture, Fast Panning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 04_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Low Tension, Granular Artifacts, Springy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 05_RSCPC_PX.wav	00:36	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Futuristic, Biomechanical Malfunction, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 06_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 07_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Gritty, Resonant, Granular Artifacts, Morphing Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 08_RSCPC_PX.wav	00:41	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Dense, Energy, Alien Being, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 09_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Quick And Unsteady Sequence, Tense, Energy, Grit, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Fast 10_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Futuristic, Mutant, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 01_RSCPC_PX.wav	00:28	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Energy, Alien Being, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 02_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Energy, Alien Being, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 03_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Energy, Low Hum And Buzz, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 04_RSCPC_PX.wav	00:33	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Energy, Mushy, Choppy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 05_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Low Tension, Mushy, Shape Shifting	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 06_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Tense, Resonant, Granular Artifacts, Morphing Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 07_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Resonant, Alien Being, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 08_RSCPC_PX.wav	00:35	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Low Tension, Mushy, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 09_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Fragments, Indolent, Unsteady Sequence, Dense, Energy, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Particles Small Slow 10_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Low Tension, Flanging, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 01_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tight, Low Thump, Flanging, Grit	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 02_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Energy, Sizzle, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 03_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Gritty, Energy, Grainy Noise Texture, Indolent	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 04_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Energy, Grainy Noise Texture, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 05_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Dense, Energy, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 06_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Low Punch, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 07_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive Punch, Energy, Sci-Fi Explosive Energy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 08_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Strong, Low Punch, Alien Weapon Effect	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 09_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Dense, Low Punch, Alien Weapon Effect	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 10_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Dense, Energy, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 11_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tight, Low Thump, Mushy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 12_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Energy, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 13_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Strong, Energy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 14_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Gritty, Energy, Grainy Noise Textureolaf	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 15_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive, Low Thump, Sci-Fi Explosive Energy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 16_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Low Thump, Extraterrestrial Signal	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 17_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive Punch, Energy, Alien Weapon Effect	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 18_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Gritty, Energy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 19_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Energy, Grainy Noise Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 20_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Low Punch, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 21_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive Punch, Energy, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 22_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Gritty, Low Thump, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 23_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Strong, Sci-Fi Explosive Energy, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 24_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Grinding, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 25_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Gritty, Energy, Granular Artifacts	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 26_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive, Sci-Fi Explosive Energy, Grinding	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 27_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive Punch, Energy, Granular Gesture, Shape Shifting	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 28_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Dense, Deep, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 29_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Aggressive Punch, Sci-Fi Explosive Energy, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 30_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Tense, Low Thump, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 31_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Ringing And Resonant Hit, Dense, Energy, Mushyolaf	Rescopic Sound	www.rescopicsound.com	SCIMisc_Ping 32_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Low Rumble, Grainy Noise Texture, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 01_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Gritty, Resonating Pulse, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 02_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Low Hum And Buzz, Mushy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 03_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Low Rumble, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 04_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Biomechanical Malfunction, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 05_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
