subcategory	sample_rate	copyright	bit_depth	description	manufacturer	publisher	filename	length	channels	designer	library	category	originator
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact E 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact F 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact F 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact F 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact G 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact G 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact G 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact H 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact H 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact H 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact I 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact I 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact I 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact J 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact J 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact J 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact K 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact K 02_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact K 03_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact L 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact L 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact L 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact M 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact M 02_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact M 03_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact N 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact N 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact N 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact O 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact O 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact O 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact P 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact P 02_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact P 03_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact Q 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact Q 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact Q 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact R 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact R 02_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact R 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact S 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact S 02_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact S 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact T 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact T 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Compact T 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma A 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma A 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma A 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma B 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma B 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma B 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma C 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma C 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma C 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma D 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma D 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma D 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma E 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma E 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma E 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma F 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma F 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma F 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma G 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma G 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma G 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma H 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma H 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma H 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma I 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma I 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma I 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma J 01_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma J 02_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma J 03_RSCPC_SFEW.wav	00:05	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma K 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma K 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma K 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma L 01_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma L 02_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma L 03_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma M 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma M 02_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma M 03_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
WEAPON	96000	2023 @ Rescopic Sound	24	Designed, Recharge, Sci-Fi, Weapon, Fire Up, Activate, Reloading, Mechanism	Rescopic Sound	www.rescopicsound.com	SCIWeap_Reload Plasma N 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
